component_gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ko_gene,dataset,Percent Upregulated,p_value
DPY30,139.515061938982,0.121990334177568,0.124646166825194,0.978693025904679,0.327731679032738,0.998882680265011,TGIF1,GSE151825,,
WDR82,385.621552924903,0.00186836210035444,0.0871969142689011,0.0214269291066048,0.982905092173662,0.998882680265011,TGIF1,GSE151825,,
UPF3A,118.736936604697,0.0816839724351412,0.124366271926356,0.656801648629544,0.511308464028062,0.998882680265011,TGIF1,GSE151825,,
WDR5,184.143953087326,-0.0298464217990052,0.107342613334326,-0.278048212838329,0.780975348858748,0.998882680265011,TGIF1,GSE151825,,
UPF1,522.810764432665,-0.0885941185720245,0.0933446019488595,-0.94910810826064,0.342565630950378,0.54459062526451,THAP11,GSE151825,,
SETD1A,263.355215283702,-0.113531146003609,0.0811630958771167,-1.39880255646604,0.161872199486756,0.337330959167823,THAP11,GSE151825,,
RBBP5,156.016495836646,0.0192007870862123,0.104683232245705,0.183417980839048,0.854470068516578,0.924008585434425,THAP11,GSE151825,,
UPF3B,88.9406218614062,0.285140672534488,0.156650839700446,1.82023073147737,0.068723874968621,0.187345602224995,THAP11,GSE151825,,
ASH2L,302.906012700176,-0.0429405649605938,0.0841044270728747,-0.51056248113297,0.609657453186754,0.766907891470339,THAP11,GSE151825,,
SETD1B,177.32245450311,-0.173811588355711,0.116515049819339,-1.49175225539716,0.135764104568261,0.29964816135479,THAP11,GSE151825,,
UPF2,174.798657007098,-0.0932589721623638,0.102895203725207,-0.906349069597275,0.364751120865528,0.566247319002611,THAP11,GSE151825,,
CXXC1,229.095952665888,0.0520509008548064,0.111741580544963,0.465814968796348,0.641347949629254,0.789268988746015,THAP11,GSE151825,,
DPY30,170.60792843,0.604662091060622,0.195573688207554,3.09173537914221,0.00198990151072538,0.0150962281276636,THAP11,GSE151825,,
WDR82,419.779275492239,0.0535391504980712,0.0760864916202444,0.703661706013344,0.481643473543516,0.6690475603108,THAP11,GSE151825,,
UPF3A,124.453158157973,-0.0693518203119976,0.116888443071402,-0.593316315023838,0.552969482146382,0.724262337717126,THAP11,GSE151825,,
WDR5,200.540108390682,0.00524981711091389,0.0959231851818594,0.0547293868626321,0.956354057111196,0.977023388353832,THAP11,GSE151825,,
UPF1,503.886509767498,0.0581158196335213,0.0921426478132853,0.63071575446025,0.528226396063427,0.908974177820463,TLK2,GSE151825,,
SETD1A,253.610832451432,-0.0102705194672267,0.0871119354314981,-0.117900255761199,0.90614669059418,0.987788417474752,TLK2,GSE151825,,
RBBP5,145.020906673382,-0.0248519479769779,0.118956770403395,-0.208915792625358,0.834513975453344,0.976183244784582,TLK2,GSE151825,,
UPF3B,79.071279432969,0.145203720371647,0.148054558930965,0.980744675612136,0.326718666768627,0.836525503744076,TLK2,GSE151825,,
ASH2L,280.748363622883,-0.117952417303356,0.0938759679586924,-1.25647085050838,0.208945307984506,0.748352306641263,TLK2,GSE151825,,
SETD1B,173.102277490936,0.0259118659430321,0.120305414011264,0.215384038665175,0.829467913288626,0.975146652768533,TLK2,GSE151825,,
UPF2,165.067357917322,-0.0407708352269969,0.115113434384374,-0.354179644148739,0.723204257744094,0.962136846176899,TLK2,GSE151825,,
CXXC1,213.297358404022,0.0294992816167266,0.123465007831273,0.238928277209039,0.811161198426653,0.973814629215078,TLK2,GSE151825,,
DPY30,137.039974052295,-0.0170029117402694,0.131128767744479,-0.129665763148189,0.896830870882434,0.986483883886029,TLK2,GSE151825,,
WDR82,388.841921478914,0.00538900548532837,0.07759517805703,0.0694502625068741,0.944631221773237,0.993388739723357,TLK2,GSE151825,,
UPF3A,121.166990371737,0.168180360877261,0.123371572217044,1.36320189371816,0.172818890606899,0.712796052324501,TLK2,GSE151825,,
WDR5,182.785420443955,-0.145630032919098,0.113008384685694,-1.28866573329167,0.197514320273486,0.739328768309874,TLK2,GSE151825,,
UPF1,488.84865784144,0.109610278466949,0.174315190588978,0.628805086330095,0.529476669715831,0.999880820875421,TP73,GSE151825,,
SETD1A,245.434304848233,-0.0712477666915103,0.18541283252912,-0.384265564144922,0.700781628196259,0.999880820875421,TP73,GSE151825,,
RBBP5,141.61318042052,0.0248207636444837,0.247375210228517,0.100336503490205,0.920077178110466,0.999880820875421,TP73,GSE151825,,
UPF3B,76.3555935342827,0.238446860598876,0.309336335349838,0.770833663394923,0.44080553104933,0.999880820875421,TP73,GSE151825,,
ASH2L,274.532862653646,-0.215348482723811,0.19727561959221,-1.09161224873585,0.275003569999303,0.999880820875421,TP73,GSE151825,,
SETD1B,165.880806144166,-0.186544382213334,0.253786700528652,-0.735043963394268,0.462312719959016,0.999880820875421,TP73,GSE151825,,
UPF2,157.29348945396,-0.492749402287074,0.267388613456029,-1.84282118792656,0.0653551222052787,0.999880820875421,TP73,GSE151825,,
CXXC1,211.111756478841,0.327979667383005,0.229605470989903,1.4284488342938,0.153162711697393,0.999880820875421,TP73,GSE151825,,
DPY30,132.715758504108,-0.16117158086051,0.269199185747056,-0.598707534769255,0.549367931757373,0.999880820875421,TP73,GSE151825,,
WDR82,374.504648955576,-0.155815282778053,0.165126741297718,-0.943610232682559,0.345368861262738,0.999880820875421,TP73,GSE151825,,
UPF3A,115.681919804529,0.0921333158167595,0.257634132054523,0.35761300368874,0.720632945520951,0.999880820875421,TP73,GSE151825,,
WDR5,181.08568632562,-0.0398222689903449,0.223270456025254,-0.178358882313747,0.858441138651799,0.999880820875421,TP73,GSE151825,,
UPF1,534.070007988814,0.066023520518353,0.0902511071519707,0.731553579804603,0.46444109013182,0.990949960335781,VDR,GSE151825,,
SETD1A,269.023892482009,0.0113592652020755,0.0809030544538309,0.140405887994722,0.888339305990618,0.990949960335781,VDR,GSE151825,,
RBBP5,155.835557975373,0.0698275892848744,0.1121853690777,0.622430445778643,0.533658865967687,0.990949960335781,VDR,GSE151825,,
UPF3B,80.5121812029346,-0.0955341989361818,0.144398089184928,-0.661602930311861,0.508225729075972,0.990949960335781,VDR,GSE151825,,
ASH2L,299.552806100774,-0.0717358818265612,0.0883855954791983,-0.811624127637906,0.417007342343615,0.990949960335781,VDR,GSE151825,,
SETD1B,181.117768031837,-0.0456587568535371,0.118524783295628,-0.385225398300486,0.700070427554252,0.990949960335781,VDR,GSE151825,,
UPF2,178.772957753567,0.0995673289031535,0.115506102749927,0.862009249145207,0.388682428158362,0.990949960335781,VDR,GSE151825,,
CXXC1,225.934397122973,0.0368661436114899,0.118148533139696,0.312032173669902,0.755016072115417,0.990949960335781,VDR,GSE151825,,
DPY30,146.129302725859,0.00643509906226228,0.122095076683443,0.052705639220381,0.957966445824927,0.990949960335781,VDR,GSE151825,,
WDR82,420.745266387779,0.134958020298287,0.0768325575398411,1.75652125374461,0.078999445616842,0.990949960335781,VDR,GSE151825,,
UPF3A,128.724110372446,0.162045929053765,0.114991694360425,1.40919681160498,0.158776980291284,0.990949960335781,VDR,GSE151825,,
WDR5,198.094679663179,0.0159394657802315,0.099287699170032,0.160538172537716,0.872457154217885,0.990949960335781,VDR,GSE151825,,
UPF1,520.531002989953,0.155702366007969,0.0940284549778358,1.65590688525798,0.0977406770670198,0.40786887105066,VEZF1,GSE151825,0.0,1.0
SETD1A,257.114536777808,-0.0170753450222898,0.0841868314396613,-0.202826792864014,0.839270415498895,0.956355305402968,VEZF1,GSE151825,0.0,1.0
RBBP5,146.523995874188,-0.0319183607720363,0.119855440608268,-0.266307149763499,0.790002667151167,0.940965231985432,VEZF1,GSE151825,0.0,1.0
UPF3B,79.6277740329674,0.0899730711979446,0.149371695112037,0.602343510465353,0.546945503775357,0.839486194529781,VEZF1,GSE151825,0.0,1.0
ASH2L,281.212499564756,-0.220869684005964,0.0958237029745551,-2.30495876437391,0.0211688829500569,0.169627316330331,VEZF1,GSE151825,0.0,1.0
SETD1B,180.368921060352,0.143888368575049,0.131087350718532,1.09765257888234,0.272356224185249,0.650603162679467,VEZF1,GSE151825,0.0,1.0
UPF2,167.551766664719,-0.0509222467380741,0.116161269454722,-0.438375432509566,0.661114152549327,0.894692755590971,VEZF1,GSE151825,0.0,1.0
CXXC1,216.615495335767,0.0298770759332846,0.124698291617507,0.239594909807811,0.81064431124026,0.947138969454066,VEZF1,GSE151825,0.0,1.0
DPY30,138.868049814402,-0.0209679720837453,0.129420464894322,-0.162014346810349,0.871294556012047,0.965726730997164,VEZF1,GSE151825,0.0,1.0
WDR82,406.651207622288,0.178339437888436,0.0826444746227279,2.15791120583143,0.0309347360915177,0.214759023438015,VEZF1,GSE151825,0.0,1.0
UPF3A,121.203886960938,0.0726977041424322,0.135975125974338,0.53463972635813,0.592899007592328,0.862504921093341,VEZF1,GSE151825,0.0,1.0
WDR5,190.416031567646,0.0261294689468045,0.107692106571896,0.242631236202629,0.808291081150911,0.946378946341338,VEZF1,GSE151825,0.0,1.0
UPF1,520.474019305708,0.0732309568425704,0.10079989841424,0.726498319885458,0.467533337097698,0.681036480157999,YBX1,GSE151825,,
SETD1A,256.84483192216,-0.104016141486073,0.095364671685818,-1.09071986142581,0.275396168403144,0.50231383734152,YBX1,GSE151825,,
RBBP5,154.238129595895,0.170444013986856,0.118142402693812,1.44269974285687,0.149105071717669,0.349698675759673,YBX1,GSE151825,,
UPF3B,82.942594436437,0.237740578311066,0.182176179235255,1.30500364706879,0.191891605918926,0.406774390750651,YBX1,GSE151825,,
ASH2L,292.122728177276,-0.0495516983565392,0.0973826183350878,-0.50883514125729,0.610867785180863,0.786841747193779,YBX1,GSE151825,,
SETD1B,174.34257673418,-0.126184093702922,0.141896341397978,-0.889269536196227,0.373858239610953,0.601161694130722,YBX1,GSE151825,,
UPF2,167.53151756414,-0.127263187824896,0.122919081031468,-1.03534119159511,0.300509599323838,0.530720895876516,YBX1,GSE151825,,
CXXC1,222.021575162677,0.0922222191354961,0.12985553650749,0.710190890707049,0.477585768948172,0.68962352880534,YBX1,GSE151825,,
DPY30,153.26732052325,0.430406226113212,0.161018756399446,2.67301919191008,0.00751719497051894,0.0598214700847736,YBX1,GSE151825,,
WDR82,406.328552068029,0.0876393951436738,0.0794596467881212,1.10294216858733,0.270052280224409,0.497225599136115,YBX1,GSE151825,,
UPF3A,119.640537702804,-0.103396241306086,0.128762381964123,-0.803000377353189,0.421974516457354,0.644813632445766,YBX1,GSE151825,,
WDR5,196.51159354727,0.123901385689227,0.110868328680611,1.11755437430794,0.263757364418437,0.491838834525188,YBX1,GSE151825,,
UPF1,462.989228952006,-0.113284053124155,0.12568543533215,-0.90132999758308,0.367412888863351,0.616550512262717,ZBTB17,GSE151825,,
SETD1A,235.487211716483,-0.0837156994071051,0.108566173925156,-0.771102972320069,0.440645898961903,0.67968855741789,ZBTB17,GSE151825,,
RBBP5,139.270361532694,0.0656695158947446,0.141282647932188,0.464809492573102,0.642067889316348,0.821497129173868,ZBTB17,GSE151825,,
UPF3B,77.1422087215266,0.266806664975686,0.181278255399109,1.47180732950168,0.141072913790775,0.383847495018676,ZBTB17,GSE151825,,
ASH2L,269.434994741809,-0.0162197280588239,0.103335277894613,-0.156962156480246,0.875274673098868,0.947387502152161,ZBTB17,GSE151825,,
SETD1B,159.300070945934,-0.122936556116169,0.18187580110397,-0.675936850146941,0.499080740092158,0.721051619132024,ZBTB17,GSE151825,,
